User_name,Location_hotel,Hotel_name,Rating,Comment,Service,Infrastructure,Sanitary,Location,Attitude
Pham T. L. H.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,cảm_thấy hài_lòng thoải_mái,0,0,0,0,2
Le T. T. H.,Đà Lạt,Khách sạn Phương Uyên Đà Lạt,6.5,giá dịch_vụ đắt mặt_bằng,0,0,0,0,1
Nguyen T. H.,Phan Thiết,Khách sạn Sea Links Beach Phan Thiết,9.5,chuyến đi đoàn chúng_tôi ok,0,0,0,0,1
Phan T. N.,Nha Trang,Khu nghỉ dưỡng Vinpearl Nha Trang,10.0,khách_sạn chất_lượng tiêu_chuẩn phòng_ốc sạch_sẽ hiện_đại nhân_viên ivivu hỗ_trợ phòng nhanh_chóng chu_đáo không_mất thời_gian,1,1,1,0,1
Thi T. T. N.,Vũng Tàu,Minera Hot Springs Binh Chau,8.4,khu_nghỉ_mát upgrade phòng phòng cao_cấp phòng phòng trống một_số ổ_cắm phòng hư ăn hơi món nhân_viên lịch_sự thân_thiện,1,1,0,0,1
Ha M. T.,Nha Trang,Khu nghỉ dưỡng Fusion Cam Ranh,8.0,fusion khu_nghỉ_mát cam_ranh trở_lại hoạt_động thời_gian dịch kéo_dài tốt nhân_viên vui_vẻ nhiệt_tình ân_cần chu_đáo dịch_vụ mát_xa chất_lượng tốt ăn tối ăn buffet ngon hợp khẩu_vị tuy_nhiên phong_phú món ăn phòng_ốc cơ_sở_vật_chất ổn tuy_nhiên một_số hơi cũ sàn hơi nhám bụi nhìn_chung hài_lòng fusion khu_nghỉ_mát cam_ranh dịp cảm_ơn đức ivivu tư_vấn nhiệt_tình,1,1,1,0,2
Nguyen T. T. L.,Nha Trang,An Lâm Retreats Ninh Vân Bay,10.0,gia_đình chuyến đi vui hài_lòng,0,0,0,0,2
Nguyen T.,Hồ Chí Minh,ACE Hotel Saigon,8.4,phòng sạch hơi buffet món trung_tâm đi nhân_viên nhiệt_tình,1,1,1,1,2
Vinh D.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,tốt,0,0,0,0,2
Nguyen T. C.,Phú Quốc,Vinpearl Resort & Spa Phú Quốc,8.0,dịch_vụ tốt phòng 1 giường khách_sạn hình 2 giường đơn ghép nằm không_được thoải_mái lắm,1,1,0,0,1
Bui V. T.,Phan Thiết,Sea Links Beach Villas Phan Thiết,8.0,thời_gian sea links biệt_thự 1 vấn_đề rèm cửa biệt_thự hơi cũ gas bếp xài không_được lắm ivivu hoàn_toàn hài_lòng dịch_vụ,1,1,0,0,1
Nguyen T. T. A.,Nha Trang,Khu nghỉ dưỡng Movenpick Cam Ranh,8.0,ks khung_cảnh đẹp nhân_viên phục_vụ dễ_thương đồ ăn bữa trưa tối lựa_chọn giá hơi,1,1,0,1,2
Nguyen T. N.,Phú Quốc,VinOasis Phu Quoc,9.4,dịch_vụ trải_nghiệm tốt xứng_đáng giá tiền phòng khách_sạn sạch_sẽ thơm_tho bồn_tắm không_gian khách_sạn rộng_rãi thoáng mát bể_bơi công_viên bãi_tắm miễn_phí bể sục xông hơi 30 % giá vé safari vinwonder miễn_phí xe dương đông không_cho hành_lý dịch_vụ tốt hài_lòng duy_nhất 1 địa_điểm ăn_uống hải_sản taxi tốn_kém,1,1,1,1,2
Nguyen T. B. L.,Quy Nhơn,Mento Hotel Quy Nhon,9.7,dịch_vụ tốt ăn ngon nhân_viên vui_vẻ nhiệt_tình thang_máy chờ hơi,1,1,0,0,2
Nguyen T. T. T.,Nha Trang,Khu nghỉ dưỡng The Anam Nha Trang,10.0,khu nghỉ_dưỡng đẹp lắm phục_vụ ok thao_tác ivivu không_có nhân_viên liên_hệ đợi không_thấy phản_hồi gửi 1 yêu_cầu chấp_nhận phòng nhân_viên gọi check thông_tin không,1,1,0,0,2
Vu T. H.,Hạ Long,Khách sạn Wyndham Legend Halong,9.7,cách_âm không_phải tốt tuyệt_vời,1,1,1,0,2
Le T. T. N.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,9.0,ăn buffet món ngoài_ra tất_cả dịch_vụ tốt dịch_vụ ivivu tốt liên_hệ,1,0,0,0,2
Hoang N.,Hà Nội,Khách sạn Lotte Hà Nội,6.8,nhận_phòng nhân_viên hỗ_trợ nhiệt_tình trả_phòng nhân_viên thái_độ không_tốt hời_hợt,1,0,0,0,1
Thanh H.,Hạ Long,Khách sạn Mường Thanh Grand Hạ Long,10.0,tuyệt_vời phòng_ốc sạch_sẽ nhân_viên thân_thiện đồ_ăn ngon ️_️_️_️_️,1,0,1,0,2
Vu T. P.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,vui_vẻ chuyến đi,0,0,0,0,2
Nguyen D. D.,Phan Thiết,Rạng Garden Beach Side Resort,5.3,đón_tiếp không_được niềm nở lắm có_vẻ lãnh_đạm không_có chỗ xe oto ăn tệ bể_bơi khung_cảnh biển đẹp,1,1,0,0,1
Nguyen T. B. L.,Phan Thiết,Khách sạn Sea Links Beach Phan Thiết,10.0,dịch_vụ tốt nhân_viên phục_vụ chu_đáo giúp_đỡ chuyến đi cảm_ơn ivivu,1,0,0,0,2
Le T. T.,Phan Thiết,Khách sạn Sea Links Beach Phan Thiết,10.0,dịch_vụ khách_sạn ăn_uống nghỉ_ngơi phòng_ốc tốt,1,1,0,0,2
Nguyen T. H.,Phú Quốc,Khu nghỉ dưỡng Fusion Phú Quốc,9.0,chuyến đi ok góp_ý fusion đưa_đón sân_bay khách_hàng bay không_phải chờ_đợi,0,0,0,0,2
Nguyen T. T. T.,Phú Quốc,Muong Thanh Luxury Phu Quoc Hotel,6.0,thức_ăn không_xứng tầm 4 buffet hai món đơn_sơ không_ngon bãi_tắm đi xe rác không_có nhân_viên cứu_hộ khách_sạn sửa_chữa phòng ồn liên_tục ồn tuy_nhiên nhân_viên dễ_thương,1,1,1,0,1
Phuong P.,Hà Nội,Ma Coeur Boutique Hotel,6.0,phòng thu tiền không_báo khách_sạn tt báo 01 chai phòng giá tiền thuê phòng phòng_ốc không_đẹp hình_ảnh mạng cũ_kỹ xuống_cấp,0,1,0,0,0
Pham D. K.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,8.0,nhìn_chung khu_nghỉ_mát phục_vụ tốt ivivu phòng,1,0,0,0,2
Nguyen D. T.,Vũng Tàu,Khu nghỉ dưỡng Six Senses Côn Đảo,8.5,chuyến đi ổn,0,0,0,0,2
Nguyen T. P.,Quy Nhơn,Muong Thanh Quy Nhon Hotel,10.0,nhân_viên nhiệt_tình bữa hợp khẩu_vị 2 mẹ phòng rộng_rãi sạch_sẽ,1,1,1,0,2
Nguyen T. H.,Đà Nẵng,Khu nghỉ dưỡng Núi Thần Tài Ebisu Đà Nẵng,9.0,khách_sạn ok chất_lượng phòng phục_vụ tốt,1,1,0,0,2
Nguyen T. T. H.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,khu_nghỉ_mát đẹp đồ_án lẩu thả ngon khuôn_viên cây_xanh,1,1,0,1,2
Nguyen T. H. P.,Nha Trang,Khu nghỉ dưỡng Amiana Nha Trang,10.0,ok,0,0,0,0,2
Nguyen Q. H.,Đà Nẵng,Khách sạn A La Carte Đà Nẵng,8.0,hài_lòng khách_sạn đầu ivivu làm_việc nhanh_chóng gọn lẹ,1,1,0,0,2
Nguyen T. Q.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,8.0,khách_sạn chất_lượng dịch_vụ ok có_điều hệ_thống thoát xuống_cấp báo nhân_viên sửa không_cải_thiện có_lẽ khách_sạn hơi cũ ivivu tư_vấn thông_tin đầy_đủ hài_lòng,1,1,0,0,2
Nguyen T.,Đà Lạt,Victorian Hotel Dalat,8.8,khách_sạn sạch_sẽ thoáng mát tiếp_tân vui_vẻ nhiệt_tình,1,1,1,0,2
Nguyen T. N. Q.,Vũng Tàu,Khu nghỉ dưỡng Holiday Inn Hồ Tràm,10.0,tốt,0,0,0,0,2
Huynh T. T.,Phú Quốc,Vinpearl Resort & Spa Phú Quốc,10.0,khách_sạn tốt nghiệp ok đầu nhân_viên ivivu tư_vấn nhiệt_tình,1,1,0,0,2
Pham T. H.,Phú Quốc,Vinpearl Resort & Spa Phú Quốc,8.0,quá_trình lưu_trú khách_sạn hài_lòng chất_lượng dịch_vụ nhân_viên phòng_ốc khách_sạn nhân_viên ivivu tư_vấn nhiệt_tình hài_lòng chất_lượng dịch_vụ ivivu,1,1,0,0,2
Nguyen M. T.,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,6.6,nhận_phòng trả_phòng phòng phòng 1 đôi dép báo lễ_tân trả_phòng khẳng_định 2 đôi cảm_giác khó_chịu phòng_ốc đẹp không_có_gì chê phòng,1,1,0,0,0
Le T. T. T.,Huế,The Sunriver Boutique Hotel Hue,5.4,khách_sạn cũ thực_tế không_giống hình_ảnh khách_sạn post khó_chịu phòng du_lịch sử_dụng 2 tiếngngày phòng phòng 2 đêm tới_nơi phụ_thu khoản,1,1,0,0,0
Nguyen T. L. H.,Đà Lạt,Khách Sạn LADALAT,8.0,khách_sạn trung_tâm phòng_ốc tiện_nghi xe ivivu hộ xe cảm_giác không_được chuyên_nghiệp chủ_động liên_hệ đón không_thấy gọi,1,1,0,1,0
Pham V. T.,Hà Nội,Hanoi Charming House,9.4,nhân_viên dễ_thương nhiệt_tình lắm khách_sạn ok lắm tường phòng tắm không_sạch lắm máy nóng lạnh không_tốt lắm giá 360 k 2 đêm mã khuyến_mãi traveloka ổn vị_trí thuận_tiện vô_cùng ăn_uống đi_lại dễ_dàng nhân_viên thân_thiện phục_vụ tốt,1,1,1,1,2
Tran T. M. H.,Quy Nhơn,Anya Hotel Quy Nhon,10.0,nhân_viên nhiệt_tình dễ_thương,1,0,0,0,2
Nguyen V. T.,Đà Nẵng,Khu nghỉ dưỡng Furama Đà Nẵng,8.0,khách_sạn đẹp phòng sạch_sẽ tuy_nhiên nằm cây_cối muỗi phục_vụ ổn nhân_viên thân_thiện quá_trình phòng ivivu không_gặp vấn_đề đi du_lịch tiếp_tục phòng ivivu,1,1,1,1,2
Nguyen T.,Phú Quốc,Vinholidays Fiesta Phú Quốc,6.4,khách_sạn cách_âm tệ lắm tối 1 vậy_mà tiếng ra_vào phòng cạnh liên_tục âm_thanh tivi vọng phòng phòng cạnh ấn chuông ra_vào không_biết bao_nhiêu phòng không_sót chán phòng không_muốn,0,1,0,0,0
Nguyen T. C.,Đà Lạt,Khách Sạn LADALAT,9.0,chuyến đi tốt_đẹp dịch_vụ chất_lượng phục_vụ ổn,1,0,0,0,2
Nguyen K. T.,Phan Thiết,Khách sạn Sea Links Beach Phan Thiết,9.5,khách_sạn dịch_vụ chuyến đi ok nhân_viên ivivu tư_vấn nhiệt_tình,1,1,0,0,2
Tran T. H.,Phú Quốc,Vinpearl Discovery Wonderworld Phú Quốc,10.0,chúng_tôi chuyến đi tốt_đẹp,0,0,0,0,2
Thu T. N.,Hà Nội,Khách sạn Hanoi Sunshine,6.1,khách_sạn cũ đồ_dùng thiết_bị cũ độ đẹp phòng mùi cảm_giác không_sạch nhân_viên nhiệt_tình vui_vẻ vị_trí tương_đối thuận_tiện đi_lại bờ hồ nâng_cấp sửa_chữa sạch_sẽ có_thể,1,1,1,1,1
Tran T. L.,Phan Thiết,Khách sạn Sea Links Beach Phan Thiết,10.0,dịch_vụ khách_sạn tốt nhân_viên vui_vẻ dễ_thương phục_vụ chu_đáo khung_cảnh đẹp,1,0,0,1,2
Nguyen V. P.,Nha Trang,Vinpearl Condotel Beachfront Nha Trang,10.0,hài_lòng,0,0,0,0,2
Vu T. H.,Nha Trang,Khu nghỉ dưỡng Movenpick Cam Ranh,10.0,dịch_vụ tốt thân_thiện nhiệt_tình hỗ_trợ phòng vừa_qua gia_đình phòng dịch_vụ ivivu,1,0,0,0,2
Nguyen T. T.,Vũng Tàu,Khách sạn Hoàng Yến,6.0,phòng nghỉ cũ xập_xệ không_đúng giá,0,1,0,0,0
Hoang T. N.,Nha Trang,Vinpearl Condotel Beachfront Nha Trang,8.0,khách_sạn sạch_sẽ khung_cảnh đẹp nhân_viên thân_thiện buffet phong_phú món ăn căn_hộ 2 phòng ngủ diện_tích hơi ngoài_ra tư_vấn sử_dụng dịch_vụ khách_sạn khu vui_chơi vinpearl land đặc_biệt dịch_vụ ăn_uống vinpearl land chu_đáo hy_vọng nhân_viên khách_sạn tư_vấn kỹ lưu_trú khách_sạn đăng_ký gói tham_quan vui_chơi vinpearl land,1,1,1,1,1
Nguyen L. T.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,biển sạch phục_vụ ok,1,0,1,1,2
Tran H. D.,Vũng Tàu,Khách sạn Fusion Suites Vũng Tàu,8.0,nhân_viên đào_tạo kỹ giao_tiếp khách_hàng hơi yếu phòng khách_sạn ăn_uống phòng tất_cả tốt,1,1,1,0,1
Trang N.,Hạ Long,The Bay - Ha Long Homestay,10.0,chủ dễ_tính nhiệt_tình nhân_viên cảm_giác thoải_mái phòng không_gian ưng sống ảo hihi,1,1,0,0,2
Nguyen T. H.,Phú Quốc,Vinpearl Discovery Wonderworld Phú Quốc,8.0,ưu_điểm vinpearl disco 1 phú quốc không_gian đẹp biệt_thự đẳng_cấp sang_trọng đồ ăn ngon đa_dạng chất_lượng phục_vụ tốt nhận_phòng trả_phòng gọn nhược_điểm không_được hỗ_trợ phòng chờ 12 14 phòng máy_lạnh biệt_thự không_chỉnh nhiệt_độ,1,1,0,0,1
Nguyen H. T.,Nha Trang,Khu nghỉ dưỡng Vinpearl Nha Trang,9.0,hài_lòng khách_sạn cảm_ơn ivivu dịch_vụ mong_đợi chúng_tôi tư_vấn,1,0,0,0,2
Le T. T. T.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,9.0,phục_vụ tốt hài_lòng khu nghỉ_dưỡng,1,0,0,0,2
Nguyen T. H.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,khách_sạn đẹp dịch_vụ nhân_viên ưng_ý,1,1,0,0,2
Nguyen T. K. D.,Đà Nẵng,Khách sạn A La Carte Đà Nẵng,9.5,khách_sạn ok lắm tốt hài_lòng ivivu hỗ_trợ nhiệt_tình nhanh_chóng,1,0,0,0,2
Nguyen T. A. T.,Hồ Chí Minh,Khách sạn Meraki Boutique,5.4,phòng mùi hôi nằm phố bùi viện ồn không_ngủ thang_máy chậm hầu_như đi thang,0,1,1,1,0
Le T. T. V.,Quy Nhơn,Khu nghỉ dưỡng Crown Retreat Quy Nhơn,8.0,khu nghỉ_dưỡng ok tất_cả ok nhân_viên ivivu tốt nhiệt_tình lắm hiếu_khách dịch_vụ,1,1,1,0,1
Phuong P.,Quy Nhơn,Muong Thanh Quy Nhon Hotel,8.5,tuyệt_vời phòng sạch_sẽ nhân_viên thân_thiện,1,0,1,0,2
Nguyen T. T.,Đà Lạt,Dalat Edensee Lake Resort & Spa,9.1,1 máy sưởi 1 đôi dép khu vệ_sinh tuyệt,0,1,0,0,1
Tran T. B. T.,Nha Trang,Vinpearl Condotel Beachfront Nha Trang,9.5,phòng cách_âm kém ồn lắm dịch_vụ ok,1,1,0,0,1
Tran Q. T.,Phan Thiết,Khách sạn Sea Links Beach Phan Thiết,9.0,khách_sạn dịch_vụ ok ivivu hỗ_trợ tốt,1,0,0,0,1
Pham T. Q.,Hội An,Hoi An River Beach Resort and Residences,5.4,khách_sạn ghi 4 thua 3 wifi vô khách_sạn coi không_có 1 chút wifi phòng không_có wifi đi tắm hồ bơi không_ai ngó hồ không_có nhân_viên cứu_hộ ăn đồ hồ bơi đi nhà_hàng đi nhân_viên order đồ ăn ăn xong 2 đĩa 11 hôm 2 đĩa hồ không_biết nhân_viên quản_lí không_có dọn đĩa trưa hôm buffet đồ ăn không_biết ăn đợi nhân_viên more 5 cup không_đủ lượt ôi không_bao_giờ 1 thừa 3,1,1,1,0,0
Nguyen M. H.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,8.0,khách_sạn đẹp thực_đơn lựa_chọn 3 đồ ăn không_ngon lắm nhân_viên nhà_hàng đào_tạo kỹ phục_vụ khách_hàng đệm chăn phơi khô ẩm mốc sinh vi_khuẩn,1,1,1,0,2
Nguyen C. H.,Đà Nẵng,Angel Hotel Danang,5.2,phòng hôi hôi hành_lang không_đủ điều_kiện khách_sạn 3,0,0,1,0,0
Nguyen H. A.,Hà Nội,Dal Vostro Hotel & Spa,6.0,thang_máy hư đi tầng đuối đuối,0,1,0,0,0
Nguyen T. M. N.,Phú Quốc,VinOasis Phu Quoc,9.4,khách_sạn tốt giới_thiệu bạn_bè,0,1,0,0,2
Nguyen P. L.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,9.0,khu_nghỉ_mát tốt nhân_viên phục_vụ tốt tư_vấn viên ivivu hỗ_trợ nhiệt_tình,1,1,0,0,2
Vinh D.,Phú Quốc,JW Marriott Phu Quoc Emerald Bay Resort & Spa,10.0,tuyệt_vời,0,0,0,0,2
Hoang H.,Hạ Long,Saigon Halong Hotel,9.4,khách_sạn tốt nhà_hàng toàn_cảnh,0,1,0,0,2
Nguyen V. L.,Nha Trang,Khu nghỉ dưỡng Amiana Nha Trang,10.0,chuyến đi tốt hài_lòng không_có bất_cứ phàn_nàn khách_sạn ivivu chắc_chắn gọi,0,1,0,0,2
Vo M. T.,Phú Quốc,Khu nghỉ dưỡng Fusion Phú Quốc,8.0,đi vui dịch_vụ tốt cảm_ơn ivivu,1,0,0,0,2
Nguyen T. H. T.,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,9.7,hài_lòng chuẩn khách_sạn vip,0,1,0,0,2
Nguyen T. T. H.,Nha Trang,Khu nghỉ dưỡng The Anam Nha Trang,10.0,vợ khu_nghỉ_mát đẹp cam_ranh phòng biệt_thự rộng ấm_cúng khu_nghỉ_mát hồ bơi chọn_lựa ăn ngon xứng_đáng 5 chắc_chắn,0,1,0,1,2
Hoang T. T.,Quy Nhơn,Khu nghỉ dưỡng Crown Retreat Quy Nhơn,10.0,chuyến đi vui tốt không_có_gì phàn_nàn,0,1,0,0,2
Nguyen T. T. L.,Hạ Long,FLC Halong Bay Golf Club & Luxury Resort,9.7,kỳ nghỉ tuyệt_vời phòng đẹp dịch_vụ chu_đáo đồ ăn ngon bể_bơi đẹp hôm sinh_nhật con_trai khách_sạn bất_ngờ chuẩn_bị bánh_kem lười ăn ăn khách_sạn suất ăn đắt to hai ăn order bún_chả hà nội mì xào hải_sản miến xào cua ngon bể_bơi vô_cực đẹp 5,1,1,0,0,2
Nguyen M. T.,Đà Lạt,Victorian Hotel Dalat,9.7,chất_lượng tuyệt trải_nghiệm lễ_tân hòa_đồng niềm nở,1,1,0,0,2
Nguyen T. L.,Hồ Chí Minh,Khách sạn Meraki Boutique,8.5,ok giá lễ_tân thân_thiện nhiệt_tình nhộn_nhịp tối nhạc nè,1,0,0,0,1
Pham T. A.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,8.0,khách_sạn chất_lượng tốt tiện_nghi sạch_đẹp không_có_gì phàn_nàn khách_sạn,0,1,1,0,2
Le M. T.,Phú Quốc,Muong Thanh Luxury Phu Quoc Hotel,9.7,khách_sạn tốt nhân_viên lịch_sự thân_thiện giá tốt,1,1,0,0,2
Phuong P.,Hội An,Khách sạn Thanh Bình 2,6.0,gọi đem phòng xả 15 phút nóng tắm gọi xử_lý mấy bàn kiến phòng không_xử_lý không_có ô đi mưa,1,1,1,0,0
Nguyen T. K. A.,Vũng Tàu,Khách sạn Fusion Suites Vũng Tàu,10.0,khung_cảnh đẹp khách_sạn sang_trọng,0,1,0,1,2
Thi T. H. V.,Đà Lạt,Victorian Hotel Dalat,5.1,phòng nhỏ_xíu không_có cửa_sổ bí bụi nóng chủ hotel bật phòng nóng đêm tắm gội đầu thua chăn cũ mốc_meo không_chụp ảnh sự_thật tivi nh không_bật 1 nút trừ nút tắt bật điện_thoại gọi lễ_tân không_được gọi bật nóng lạnh chạy gọi hotline,0,1,1,0,0
Tran T. T. N.,Hồ Chí Minh,Ruby Saigon Hotel,8.8,vị_trí thuận_tiện chợ bến thành phòng sạch_sẽ,0,0,1,1,1
Nguyen T. K. L.,Hà Nội,Ma Coeur Boutique Hotel,8.5,khách_sạn phố cổ hàng_quán ăn_uống đi_lại thuận_tiện,1,0,0,1,2
Ho T. V.,Phan Thiết,Azerai Ke Ga Bay,9.7,tuyệt_vời mong_đợi cảm_ơn giá tốt trải_nghiệm tuần tiêu_chuẩn 5 giá rẻ hạt_dẻ,0,0,0,0,2
Pham T. T. T.,Đà Nẵng,Khu nghỉ dưỡng Furama Đà Nẵng,8.0,đồ ăn không_thay_đổi 4 cộng khu_nghỉ_mát cây_xanh,1,1,0,0,1
Nguyen T. N. T.,Phan Thiết,Hai Yen Family Resort,8.5,tốt địa_điểm vs địa_điểm thăm quan_phòng sạch_sẽ tuy_nhiên sửa_chữa 1 chỗ hoàn_chỉnh ví_dụ nhà_vệ_sinh không_có nắm không_khóa khách_sạn hơi mở_rộng tốt,0,1,1,1,2
Nguyen T. H. H.,Đà Nẵng,Khu nghỉ dưỡng Núi Thần Tài Ebisu Đà Nẵng,8.0,nghỉ_dưỡng quan_tâm già khuyết_tật dịch_vụ hoàn_hảo,1,0,0,0,1
Tran T. M. H.,Đà Nẵng,Khu nghỉ dưỡng Núi Thần Tài Ebisu Đà Nẵng,9.0,chuyến đi vui_vẻ,0,0,0,0,2
Nguyen T. Q.,Hạ Long,Ivy Hotel - Ha Long,8.5,phòng rộng_rãi thoáng mát duy_nhất 1 không_thoải_mái đệm không_bỏ bọc nilon đêm trở_mình xoạt xoạt ngủ không_được ngon hôm đi mệt,0,1,0,0,1
Nguyen Q. T.,Hạ Long,FLC Halong Bay Golf Club & Luxury Resort,9.4,trải_nghiệm tuyệt_vời flc khu du_lịch nghỉ_dưỡng đẳng_cấp hoành_tráng phù_hợp tất_cả,1,1,0,0,2
Ngan N.,Hội An,Golden River Hotel,6.0,ồn_ồn trọ thiết_bị tủ_lạnh lẫn hàng_xóm,0,1,0,0,0
Nguyen N. T.,Nha Trang,Khu nghỉ dưỡng Movenpick Cam Ranh,8.0,chất_lượng khách_sạn hài_lòng không_vấn_đề nhân_viên tư_vấn ivivu nhiệt_tình ok,1,1,0,0,2
Le T. T. H.,Đà Nẵng,Khu nghỉ dưỡng Núi Thần Tài Ebisu Đà Nẵng,8.0,khách_sạn ổn chất_lượng tốt nhân_viên tư_vấn nhanh_chóng nhiệt_tình,1,1,0,0,2
Nguyen K. C.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,6.0,khách_sạn bình_thường,0,1,0,0,1
Nguyen T. N. T.,Phan Thiết,Khách sạn Sea Links Beach Phan Thiết,10.0,dịch_vụ ổn khách_sạn hài_lòng nhân_viên nhiệt_tình phục_vụ cảm_ơn ivivu,1,0,0,0,2
Tran D. K.,Đà Nẵng,InterContinental Đà Nẵng Sun Peninsula Resort,10.0,khách_sạn 6 chính_sách đưa_đón sân_bay bất_kể hình_thức,1,0,0,0,0
Nguyen T. T. V.,Phú Quốc,Khu Nghỉ Dưỡng Best Western Premier Sonasea Phú Quốc,8.0,nhận_phòng 20 tối khách_sạn phòng đợi 15 phút hài_lòng khoản,1,0,0,0,0
Nguyen T. T. T.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,7.0,chúng_tôi đi giai_đoạn bão một_số hoạt_động chèo thuyền không_tham_gia dịch_vụ cảm_thấy nhân_viên khu_vực nhà_hàng chú_trọng tây chúng_tôi sử_dụng thực_đơn bữa ăn tặng kèm không_nhiệt_tình,1,0,0,0,0
Nguyen T. K. T.,Hà Nội,Khách sạn Hanoi Sunshine,10.0,nhân_viên nhiệt_tình khách_sạn sạch_sẽ,1,0,1,0,2
Le T. T.,Nha Trang,Khu nghỉ dưỡng The Anam Nha Trang,10.0,khách_sạn đẹp nhân_viên thân_thiện thích_hợp nghỉ_dưỡng,1,1,0,0,2
Nguyen T. T. H.,Vũng Tàu,Khu nghỉ dưỡng Holiday Inn Hồ Tràm,10.0,dịch_vụ khách_sạn hài_lòng nhân_viên ivivu hỗ_trợ nhiệt_tình,1,0,0,0,2
Huy H.,Đà Nẵng,Angel Hotel Danang,6.0,thanh_toán app ghi 1 bé 12 1 bé 2 đầu lễ_tân không_hề nhắc phụ_thu phụ_thu bé 12 mặc_dù lễ_tân nhiệt_tình lễ_phép không_hài_lòng phụ_thu ghi app đỡ bực_mình,1,0,0,0,0
Thanh T.,Phan Thiết,Resort Poshanu,9.1,tất_cả tuyệt_vời ngoại_trừ bãi biển hẹp đá,1,1,1,1,2
Pham T.,Đà Nẵng,Meliã Vinpearl Đà Nẵng Riverfront,10.0,dịch_vụ ivivu tuyệt_vời hài_lòng chất_lượng dịch_vụ,1,0,0,0,2
Dinh Q. T.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,cảm_ơn dịch_vụ ivivu 2 phòng khách_sạn sạch_sẽ bữa ăn ngon hồ bơi rộng đẹp bãi biển tắm ok hihi,1,1,1,0,2
Pham T. H.,Đà Nẵng,Khách sạn A La Carte Đà Nẵng,9.0,khách_sạn tốt phòng_ốc nhân_viên hài_lòng cảm_ơn ivivu hỗ_trợ phòng nhanh_chóng nhiệt_tình chúng_tôi,1,1,0,0,2
Tran T. T. T.,Nha Trang,Aroma Nha Trang Boutique Hotel,9.7,phòng sạch_sẽ thoáng mát khung_cảnh đẹp nhân_viên nhiệt_tình ghé,1,0,1,1,2
Thi T. N.,Đà Lạt,Cereja Hotel & Resort Dalat,9.1,nhân_viên khách_sạn tận_tình chu_đáo đồ ăn hơi không_có máy nướng bánh_mì cảnh đẹp phòng sạch_sẽ bàn ban_công dễ_thương phòng hơi ồn tiếng đi_lại cầu_thang đêm chơi_đùa muộn ồn tuy_nhiên hỗ_trợ đổi phòng yêu_cầu,1,1,1,1,1
Nguyen C. T.,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,9.7,dịch_vụ mt tốt phòng đẹp sạch_sẽ tiện_nghi đặc_biệt buffet ngon lắm,1,1,1,0,2
Tran T. B.,Phan Thiết,Khu nghỉ dưỡng Muine Bay Phan Thiết,8.0,khách_sạn phục_vụ chất_lượng tốt nhân_viên chăm_sóc khách_hàng nhiệt_tình vị_trí khách_sạn thuận_tiện đáng_giá tiền,1,0,1,1,2
Nguyen T. H.,Quy Nhơn,Anya Hotel Quy Nhon,8.5,khách_sạn sạch_sẽ phòng rộng_rãi thoáng mát nhân_viên thân_thiện nhận_phòng hồ bơi đẹp khu vui_chơi trẻ_em khách_sạn quy nhon tiếp_tục,1,1,1,0,2
Tran T. T. H.,Đà Nẵng,InterContinental Đà Nẵng Sun Peninsula Resort,8.0,khách_sạn tốt nhân_viên tư_vấn nhiệt_tình,1,1,0,0,2
Nguyen P. D.,Đà Nẵng,InterContinental Đà Nẵng Sun Peninsula Resort,10.0,tuyệt_vời thoải_mái nghỉ_ngơi cảm_ơn,0,0,0,0,2
Hang H.,Đà Lạt,Dalat Edensee Lake Resort & Spa,6.9,nhân_viên phục_vụ lễ_tân không_thân_thiện,1,0,0,0,0
Le T. T. T.,Đà Nẵng,Khách sạn Four Points by Sheraton Đà Nẵng,10.0,buffet khách_sạn hình_như hơi xíu,1,0,0,0,1
Bui T. L.,Đà Nẵng,Khách sạn A La Carte Đà Nẵng,9.5,bể_bơi hơi bé cơ_bản ok,1,1,1,0,2
